,Protein,ENSG,UniProt,Source,Score,disease_id
975,PDGFB,ENSG00000100311,P01127,uniprot_swissprot,0.13896202536144786,MONDO_0004975
976,WDSUB1,ENSG00000196151,Q8N9V3,uniprot_swissprot,0.13880955425897373,MONDO_0004975
977,MYL5,ENSG00000215375,Q02045,uniprot_swissprot,0.138809447464393,MONDO_0004975
978,HYDIN,ENSG00000157423,Q4G0P3,uniprot_swissprot,0.13859244550676317,MONDO_0004975
979,BUB1,ENSG00000169679,O43683,uniprot_swissprot,0.13859244550676317,MONDO_0004975
980,AMPD1,ENSG00000116748,P23109,uniprot_swissprot,0.13859244550676317,MONDO_0004975
981,MED6,ENSG00000133997,O75586,uniprot_swissprot,0.13859244550676317,MONDO_0004975
982,ABCC11,ENSG00000121270,Q96J66,uniprot_swissprot,0.13859244550676317,MONDO_0004975
983,RPS18,ENSG00000231500,P62269,uniprot_swissprot,0.13859244550676317,MONDO_0004975
984,TEKT1,ENSG00000167858,Q969V4,uniprot_swissprot,0.13859244550676317,MONDO_0004975
985,PPP2R5A,ENSG00000066027,Q15172,uniprot_swissprot,0.13859244550676317,MONDO_0004975
986,FANK1,ENSG00000203780,Q8TC84,uniprot_swissprot,0.13859244550676317,MONDO_0004975
987,DTL,ENSG00000143476,Q9NZJ0,uniprot_swissprot,0.13859244550676317,MONDO_0004975
988,ABCC2,ENSG00000023839,Q92887,uniprot_swissprot,0.13859244550676317,MONDO_0004975
989,MDGA1,ENSG00000112139,Q8NFP4,uniprot_swissprot,0.13859244550676317,MONDO_0004975
990,MID1IP1,ENSG00000165175,Q9NPA3,uniprot_swissprot,0.13859244550676317,MONDO_0004975
991,EGR2,ENSG00000122877,P11161,uniprot_swissprot,0.13859244550676317,MONDO_0004975
992,SLC22A2,ENSG00000112499,O15244,uniprot_swissprot,0.13859244550676317,MONDO_0004975
993,UBE2C,ENSG00000175063,O00762,uniprot_swissprot,0.13859244550676317,MONDO_0004975
994,STIP1,ENSG00000168439,P31948,uniprot_swissprot,0.13859244550676317,MONDO_0004975
995,LMAN1,ENSG00000074695,P49257,uniprot_swissprot,0.13859244550676317,MONDO_0004975
996,RNASE11,ENSG00000173464,Q8TAA1,uniprot_swissprot,0.13859244550676317,MONDO_0004975
997,DGCR6,ENSG00000183628,Q14129,uniprot_swissprot,0.13859244550676317,MONDO_0004975
998,P2RX7,ENSG00000089041,Q99572,uniprot_swissprot,0.13859244550676317,MONDO_0004975
999,RPS27,ENSG00000177954,P42677,uniprot_swissprot,0.13859244550676317,MONDO_0004975
1000,ACTL9,ENSG00000181786,Q8TC94,uniprot_swissprot,0.13859244550676317,MONDO_0004975
1001,TIMELESS,ENSG00000111602,Q9UNS1,uniprot_swissprot,0.13859244550676317,MONDO_0004975
1002,CYB561,ENSG00000008283,P49447,uniprot_swissprot,0.13696021121625557,MONDO_0004975
1003,CCDC83,ENSG00000150676,Q8IWF9,uniprot_swissprot,0.1365172784790882,MONDO_0004975
1004,KRT15,ENSG00000171346,P19012,uniprot_swissprot,0.13612712661963886,MONDO_0004975
1005,ADK,ENSG00000156110,P55263,uniprot_swissprot,0.13346240162081358,MONDO_0004975
1006,ZNF646,ENSG00000167395,O15015,uniprot_swissprot,0.13294690462531825,MONDO_0004975
1007,PRIM2,ENSG00000146143,P49643,uniprot_swissprot,0.13208504245568642,MONDO_0004975
1008,ZNF785,ENSG00000197162,A8K8V0,uniprot_swissprot,0.13207788090761244,MONDO_0004975
1009,PPOX,ENSG00000143224,P50336,uniprot_swissprot,0.13205496025625782,MONDO_0004975
1010,TMEM108,ENSG00000144868,Q6UXF1,uniprot_swissprot,0.1308087340180728,MONDO_0004975
1011,DLG2,ENSG00000150672,Q15700,uniprot_swissprot,0.13071419796742947,MONDO_0004975
1012,SLC52A1,ENSG00000132517,Q9NWF4,uniprot_swissprot,0.13040232697223023,MONDO_0004975
1013,GRIK3,ENSG00000163873,Q13003,uniprot_swissprot,0.12865934103435778,MONDO_0004975
1014,GMNC,ENSG00000205835,A6NCL1,uniprot_swissprot,0.12856620380650646,MONDO_0004975
1015,SCARB2,ENSG00000138760,Q14108,uniprot_swissprot,0.12760060983785285,MONDO_0004975
1016,HGF,ENSG00000019991,P14210,uniprot_swissprot,0.12553826890140574,MONDO_0004975
1017,MRPL58,ENSG00000167862,Q14197,uniprot_swissprot,0.12432760014869726,MONDO_0004975
1018,FCER1G,ENSG00000158869,P30273,uniprot_swissprot,0.123820445902413,MONDO_0004975
1019,GATM,ENSG00000171766,P50440,uniprot_swissprot,0.12338164467860353,MONDO_0004975
1020,GALK2,ENSG00000156958,Q01415,uniprot_swissprot,0.122977521845882,MONDO_0004975
1021,EED,ENSG00000074266,O75530,uniprot_swissprot,0.12225206798048895,MONDO_0004975
1022,MADD,ENSG00000110514,Q8WXG6,uniprot_swissprot,0.12138565879059923,MONDO_0004975
1023,TEX101,ENSG00000131126,Q9BY14,uniprot_swissprot,0.12039969543270825,MONDO_0004975
1024,SH3RF2,ENSG00000156463,Q8TEC5,uniprot_swissprot,0.12013821961212,MONDO_0004975
1025,MS4A2,ENSG00000149534,Q01362,uniprot_swissprot,0.12009109262278263,MONDO_0004975
1026,TM2D3,ENSG00000184277,Q9BRN9,uniprot_swissprot,0.11964107771790546,MONDO_0004975
1027,GRID2IP,ENSG00000215045,A4D2P6,uniprot_swissprot,0.11826555349910459,MONDO_0004975
1028,TNK1,ENSG00000174292,Q13470,uniprot_swissprot,0.11826555349910459,MONDO_0004975
1029,PLCD1,ENSG00000187091,P51178,uniprot_swissprot,0.11826555349910459,MONDO_0004975
1030,CLASRP,ENSG00000104859,Q8N2M8,uniprot_swissprot,0.1182350521476134,MONDO_0004975
1031,NUDT16L1,ENSG00000168101,Q9BRJ7,uniprot_swissprot,0.11783931237978494,MONDO_0004975
1032,TRPM7,ENSG00000092439,Q96QT4,uniprot_swissprot,0.11635123593049561,MONDO_0004975
1033,CCDC92,ENSG00000119242,Q53HC0,uniprot_swissprot,0.1160736292282205,MONDO_0004975
1034,GABRA2,ENSG00000151834,P47869,uniprot_swissprot,0.1140120480116594,MONDO_0004975
1035,GABRG2,ENSG00000113327,P18507,uniprot_swissprot,0.11358446452806828,MONDO_0004975
1036,UNC13C,ENSG00000137766,Q8NB66,uniprot_swissprot,0.11337435086291293,MONDO_0004975
1037,MS4A6E,ENSG00000166926,Q96DS6,uniprot_swissprot,0.11302769130565336,MONDO_0004975
1038,PLD3,ENSG00000105223,Q8IV08,uniprot_swissprot,0.1128949594258788,MONDO_0004975
1039,NDUFAF7,ENSG00000003509,Q7L592,uniprot_swissprot,0.11252481181399784,MONDO_0004975
1040,GABRG1,ENSG00000163285,Q8N1C3,uniprot_swissprot,0.11231662103609043,MONDO_0004975
1041,GABRA1,ENSG00000022355,P14867,uniprot_swissprot,0.11223424772292215,MONDO_0004975
1042,SHARPIN,ENSG00000179526,Q9H0F6,uniprot_swissprot,0.11111829185628415,MONDO_0004975
1043,FAM171A2,ENSG00000161682,A8MVW0,uniprot_swissprot,0.11042594847789769,MONDO_0004975
1044,GNRHR,ENSG00000109163,P30968,uniprot_swissprot,0.11023745776678687,MONDO_0004975
1045,PLAC8L1,ENSG00000173261,A1L4L8,uniprot_swissprot,0.10988526979390674,MONDO_0004975
1046,ANKMY2,ENSG00000106524,Q8IV38,uniprot_swissprot,0.10948060263043846,MONDO_0004975
1047,SLC39A13,ENSG00000165915,Q96H72,uniprot_swissprot,0.10789403640034564,MONDO_0004975
1048,UBE2L3,ENSG00000185651,P68036,uniprot_swissprot,0.10746586838215481,MONDO_0004975
1049,OPLAH,ENSG00000178814,O14841,uniprot_swissprot,0.10720556049548155,MONDO_0004975
1050,TRIM35,ENSG00000104228,Q9UPQ4,uniprot_swissprot,0.1060427789190403,MONDO_0004975
1051,HRH3,ENSG00000101180,Q9Y5N1,uniprot_swissprot,0.10542265354881117,MONDO_0004975
1052,HCRTR2,ENSG00000137252,O43614,uniprot_swissprot,0.10522759751439426,MONDO_0004975
1053,GRIA1,ENSG00000155511,P42261,uniprot_swissprot,0.10439990103002891,MONDO_0004975
1054,TNF,ENSG00000232810,P01375,uniprot_swissprot,0.10344924953331974,MONDO_0004975
1055,HCRTR1,ENSG00000121764,O43613,uniprot_swissprot,0.10337969824097074,MONDO_0004975
1056,HTR4,ENSG00000164270,Q13639,uniprot_swissprot,0.10291772342261485,MONDO_0004975
1057,SV2A,ENSG00000159164,Q7L0J3,uniprot_swissprot,0.10245574860425899,MONDO_0004975
1058,GABRA5,ENSG00000186297,P31644,uniprot_swissprot,0.10220389989140222,MONDO_0004975
1059,CHRM3,ENSG00000133019,P20309,uniprot_swissprot,0.10147478906908972,MONDO_0004975
1060,GABRG3,ENSG00000182256,Q99928,uniprot_swissprot,0.10131621071898116,MONDO_0004975
1061,CHRNA2,ENSG00000120903,Q15822,uniprot_swissprot,0.10109753527544073,MONDO_0004975
1062,LIPC,ENSG00000166035,P11150,uniprot_swissprot,0.10096627743781407,MONDO_0004975
1063,CACNA1B,ENSG00000148408,Q00975,uniprot_swissprot,0.10060784933083547,MONDO_0004975
1064,CHRNA5,ENSG00000169684,P30532,uniprot_swissprot,0.10060784933083547,MONDO_0004975
1065,CHRNA6,ENSG00000147434,Q15825,uniprot_swissprot,0.10060784933083547,MONDO_0004975
1066,CHRM2,ENSG00000181072,P08172,uniprot_swissprot,0.10060784933083547,MONDO_0004975
1067,MS4A4E,ENSG00000214787,Q96PG1,uniprot_swissprot,0.1004033996998672,MONDO_0004975
1068,GRIA4,ENSG00000152578,P48058,uniprot_swissprot,0.10033722376206239,MONDO_0004975
1069,GNPNAT1,ENSG00000100522,Q96EK6,uniprot_swissprot,0.09986703273132767,MONDO_0004975
1070,MAMSTR,ENSG00000176909,Q6ZN01,uniprot_swissprot,0.09893535468092166,MONDO_0004975
1071,GABRB3,ENSG00000166206,P28472,uniprot_swissprot,0.09808273070809463,MONDO_0004975
1072,CNR1,ENSG00000118432,P21554,uniprot_swissprot,0.09770212538780546,MONDO_0004975
1073,MAPK8IP1,ENSG00000121653,Q9UQF2,uniprot_swissprot,0.097642771794407,MONDO_0004975
1074,SERPINA1,ENSG00000197249,P01009,uniprot_swissprot,0.0965342580436441,MONDO_0004975
1075,IL2RB,ENSG00000100385,P14784,uniprot_swissprot,0.09650140650100547,MONDO_0004975
1076,RARB,ENSG00000077092,P10826,uniprot_swissprot,0.09650140650100547,MONDO_0004975
1077,RXRA,ENSG00000186350,P19793,uniprot_swissprot,0.09650140650100547,MONDO_0004975
1078,RXRB,ENSG00000204231,P28702,uniprot_swissprot,0.09650140650100547,MONDO_0004975
1079,RARA,ENSG00000131759,P10276,uniprot_swissprot,0.09650140650100547,MONDO_0004975
1080,IL2RA,ENSG00000134460,P01589,uniprot_swissprot,0.09650140650100547,MONDO_0004975
1081,SH2D4B,ENSG00000178217,Q5SQS7,uniprot_swissprot,0.096347051322758,MONDO_0004975
1082,S100A11,ENSG00000163191,P31949,uniprot_swissprot,0.09570270337060353,MONDO_0004975
1083,ARHGAP45,ENSG00000180448,Q92619,uniprot_swissprot,0.09468523718313686,MONDO_0004975
1084,SMIM8,ENSG00000111850,Q96KF7,uniprot_swissprot,0.09409948282538418,MONDO_0004975
1085,TAS2R60,ENSG00000185899,P59551,uniprot_swissprot,0.09373292488425676,MONDO_0004975
1086,GRIA3,ENSG00000125675,P42263,uniprot_swissprot,0.09308720288832548,MONDO_0004975
1087,CTSC,ENSG00000109861,P53634,uniprot_swissprot,0.09287541748226556,MONDO_0004975
1088,HTR3A,ENSG00000166736,P46098,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1089,HTR3D,ENSG00000186090,Q70Z44,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1090,HTR3E,ENSG00000186038,A5X5Y0,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1091,LY86,ENSG00000112799,O95711,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1092,HTR3C,ENSG00000178084,Q8WXA8,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1093,EDDM3A,ENSG00000181562,Q14507,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1094,GRIA2,ENSG00000120251,P42262,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1095,CSF2RA,ENSG00000198223,P15509,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1096,HTR3B,ENSG00000149305,O95264,uniprot_swissprot,0.09239496367117545,MONDO_0004975
1097,SPON1,ENSG00000262655,Q9HCB6,uniprot_swissprot,0.0922361304034269,MONDO_0004975
1098,PRKRA,ENSG00000180228,O75569,uniprot_swissprot,0.09203422756674946,MONDO_0004975
1099,MAOB,ENSG00000069535,P27338,uniprot_swissprot,0.09180722904115601,MONDO_0004975
1100,KCTD2,ENSG00000180901,Q14681,uniprot_swissprot,0.09175080664397388,MONDO_0004975
1101,PRSS53,ENSG00000151006,Q2L4Q9,uniprot_swissprot,0.09156876233461149,MONDO_0004975
1102,ANO3,ENSG00000134343,Q9BYT9,uniprot_swissprot,0.0914150332662302,MONDO_0004975
1103,TENT5A,ENSG00000112773,Q96IP4,uniprot_swissprot,0.0910830624021606,MONDO_0004975
1104,SEC14L4,ENSG00000133488,Q9UDX3,uniprot_swissprot,0.09081249129481735,MONDO_0004975
1105,AOPEP,ENSG00000148120,Q8N6M6,uniprot_swissprot,0.08989451577629153,MONDO_0004975
1106,KRBOX1,ENSG00000240747,C9JBD0,uniprot_swissprot,0.08976127025228477,MONDO_0004975
1107,PDE4D,ENSG00000113448,Q08499,uniprot_swissprot,0.0895717842256673,MONDO_0004975
1108,PJVK,ENSG00000204311,Q0ZLH3,uniprot_swissprot,0.08829016773024234,MONDO_0004975
1109,DEDD,ENSG00000158796,O75618,uniprot_swissprot,0.08814607676805253,MONDO_0004975
1110,SRC,ENSG00000197122,P12931,uniprot_swissprot,0.08726191013388793,MONDO_0004975
1111,GPX3,ENSG00000211445,P22352,uniprot_swissprot,0.08706088926233958,MONDO_0004975
1112,ZFP3,ENSG00000180787,Q96NJ6,uniprot_swissprot,0.08698829019680676,MONDO_0004975
1113,CFAP206,ENSG00000272514,Q8IYR0,uniprot_swissprot,0.08616462077791126,MONDO_0004975
1114,PPARD,ENSG00000112033,Q03181,uniprot_swissprot,0.08587860049803867,MONDO_0004975
1115,GABRD,ENSG00000187730,O14764,uniprot_swissprot,0.08573779549401163,MONDO_0004975
1116,MAF,ENSG00000178573,O75444,uniprot_swissprot,0.08568362464534239,MONDO_0004975
1117,INSR,ENSG00000171105,P06213,uniprot_swissprot,0.08456002474346588,MONDO_0004975
1118,GABRB2,ENSG00000145864,P47870,uniprot_swissprot,0.08370966965209926,MONDO_0004975
1119,GABRA6,ENSG00000145863,Q16445,uniprot_swissprot,0.0831554673040579,MONDO_0004975
1120,GABRE,ENSG00000102287,P78334,uniprot_swissprot,0.0831554673040579,MONDO_0004975
1121,GABRQ,ENSG00000268089,Q9UN88,uniprot_swissprot,0.0831554673040579,MONDO_0004975
1122,PLA2G7,ENSG00000146070,Q13093,uniprot_swissprot,0.0831554673040579,MONDO_0004975
1123,FBXL19,ENSG00000099364,Q6PCT2,uniprot_swissprot,0.08232878808226285,MONDO_0004975
1124,BCKDK,ENSG00000103507,O14874,uniprot_swissprot,0.08217554330721172,MONDO_0004975
1125,MECP2,ENSG00000169057,P51608,uniprot_swissprot,0.08161616720929613,MONDO_0004975
1126,WWOX,ENSG00000186153,Q9NZC7,uniprot_swissprot,0.081358806286024,MONDO_0004975
1127,CYP27C1,ENSG00000186684,Q4G0S4,uniprot_swissprot,0.07969852011312524,MONDO_0004975
1128,PSMC6,ENSG00000100519,P62333,uniprot_swissprot,0.07802897094444806,MONDO_0004975
1129,USP35,ENSG00000118369,Q9P2H5,uniprot_swissprot,0.07778042410904398,MONDO_0004975
1130,DNALI1,ENSG00000163879,O14645,uniprot_swissprot,0.07775952440521955,MONDO_0004975
1131,C17orf107,ENSG00000205710,Q6ZR85,uniprot_swissprot,0.07725531210697355,MONDO_0004975
1132,MEAF6,ENSG00000163875,Q9HAF1,uniprot_swissprot,0.07684464954498708,MONDO_0004975
1133,RRAS2,ENSG00000133818,P62070,uniprot_swissprot,0.07660273805565297,MONDO_0004975
1134,HLA-DRB5,ENSG00000198502,Q30154,uniprot_swissprot,0.0762537377377646,MONDO_0004975
1135,RBX1,ENSG00000100387,P62877,uniprot_swissprot,0.07547619325352402,MONDO_0004975
1136,USP50,ENSG00000170236,Q70EL3,uniprot_swissprot,0.07516407688367492,MONDO_0004975
1137,NYAP1,ENSG00000166924,Q6ZVC0,uniprot_swissprot,0.07497096797579468,MONDO_0004975
1138,IFNAR2,ENSG00000159110,P48551,uniprot_swissprot,0.07476503289136846,MONDO_0004975
1139,GRXCR2,ENSG00000204928,A6NFK2,uniprot_swissprot,0.07442873352980096,MONDO_0004975
1140,GSK3A,ENSG00000105723,P49840,uniprot_swissprot,0.07428555079162506,MONDO_0004975
1141,C6orf163,ENSG00000203872,Q5TEZ5,uniprot_swissprot,0.07422852040683688,MONDO_0004975
1142,CUL4A,ENSG00000139842,Q13619,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1143,IMPA1,ENSG00000133731,P29218,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1144,CETP,ENSG00000087237,P11597,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1145,CRBN,ENSG00000113851,Q96SW2,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1146,CD38,ENSG00000004468,P28907,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1147,PAH,ENSG00000171759,P00439,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1148,DDB1,ENSG00000167986,Q16531,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1149,HSD11B1,ENSG00000117594,P28845,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1150,FKBP1A,ENSG00000088832,P62942,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1151,IFNAR1,ENSG00000142166,P17181,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1152,SLC12A1,ENSG00000074803,Q13621,uniprot_swissprot,0.07391597093694036,MONDO_0004975
1153,HIKESHI,ENSG00000149196,Q53FT3,uniprot_swissprot,0.07304501677667773,MONDO_0004975
1154,CALB1,ENSG00000104327,P05937,uniprot_swissprot,0.07241130978101515,MONDO_0004975
1155,ATG16L1,ENSG00000085978,Q676U5,uniprot_swissprot,0.07231899284261102,MONDO_0004975
1156,HAVCR1,ENSG00000113249,Q96D42,uniprot_swissprot,0.07210913597683476,MONDO_0004975
1157,KIF5B,ENSG00000170759,P33176,uniprot_swissprot,0.07200245007698644,MONDO_0004975
1158,UFC1,ENSG00000143222,Q9Y3C8,uniprot_swissprot,0.07198600474162746,MONDO_0004975
1159,APOC4,ENSG00000267467,P55056,uniprot_swissprot,0.07132340465994286,MONDO_0004975
1160,RFX3,ENSG00000080298,P48380,uniprot_swissprot,0.07098978874103098,MONDO_0004975
1161,HSPA4,ENSG00000170606,P34932,uniprot_swissprot,0.07087820174106794,MONDO_0004975
1162,SELENOP,ENSG00000250722,P49908,uniprot_swissprot,0.07036426531070865,MONDO_0004975
1163,GFAP,ENSG00000131095,P14136,uniprot_swissprot,0.06893701376702613,MONDO_0004975
1164,MAPK3,ENSG00000102882,P27361,uniprot_swissprot,0.06790148040735235,MONDO_0004975
1165,ADIPOQ,ENSG00000181092,Q15848,uniprot_swissprot,0.06752018622948011,MONDO_0004975
1166,ALCAM,ENSG00000170017,Q13740,uniprot_swissprot,0.06578521413387693,MONDO_0004975
1167,WDR81,ENSG00000167716,Q562E7,uniprot_swissprot,0.06498635637537023,MONDO_0004975
1168,RARS1,ENSG00000113643,P54136,uniprot_swissprot,0.06485322711103246,MONDO_0004975
1169,ARX,ENSG00000004848,Q96QS3,uniprot_swissprot,0.06481993531853616,MONDO_0004975
1170,DISC1,ENSG00000162946,Q9NRI5,uniprot_swissprot,0.06464875608072146,MONDO_0004975
1171,VCAM1,ENSG00000162692,P19320,uniprot_swissprot,0.06455328128492792,MONDO_0004975
1172,CEBPZOS,ENSG00000218739,A8MTT3,uniprot_swissprot,0.06450510689581096,MONDO_0004975
1173,TBX2,ENSG00000121068,Q13207,uniprot_swissprot,0.06428638968564049,MONDO_0004975
1174,PRSS36,ENSG00000178226,Q5K4E3,uniprot_swissprot,0.06289385939104855,MONDO_0004975
1175,EPHX2,ENSG00000120915,P34913,uniprot_swissprot,0.06284770260611462,MONDO_0004975
1176,SDR42E1,ENSG00000184860,Q8WUS8,uniprot_swissprot,0.062229605245794656,MONDO_0004975
1177,POU4F3,ENSG00000091010,Q15319,uniprot_swissprot,0.06116661700677556,MONDO_0004975
1178,NPPB,ENSG00000120937,P16860,uniprot_swissprot,0.06098067602297579,MONDO_0004975
1179,ZCWPW1,ENSG00000078487,Q9H0M4,uniprot_swissprot,0.06092864824028176,MONDO_0004975
1180,LPL,ENSG00000175445,P06858,uniprot_swissprot,0.06081649491118941,MONDO_0004975
1181,MYBPC3,ENSG00000134571,Q14896,uniprot_swissprot,0.05962173492572056,MONDO_0004975
1182,KNOP1,ENSG00000103550,Q1ED39,uniprot_swissprot,0.05952361819709407,MONDO_0004975
1183,GPRC5B,ENSG00000167191,Q9NZH0,uniprot_swissprot,0.05879616138827624,MONDO_0004975
1184,ATRN,ENSG00000088812,O75882,uniprot_swissprot,0.058516724028484866,MONDO_0004975
1185,FAM210B,ENSG00000124098,Q96KR6,uniprot_swissprot,0.058443333898098755,MONDO_0004975
1186,TMEM259,ENSG00000182087,Q4ZIN3,uniprot_swissprot,0.05813890559793102,MONDO_0004975
1187,NEFL,ENSG00000277586,P07196,uniprot_swissprot,0.057869619509146764,MONDO_0004975
1188,SNIP1,ENSG00000163877,Q8TAD8,uniprot_swissprot,0.05786387413785677,MONDO_0004975
1189,STX4,ENSG00000103496,Q12846,uniprot_swissprot,0.057777240850204165,MONDO_0004975
1190,ATP1A3,ENSG00000105409,P13637,uniprot_swissprot,0.05757294444064135,MONDO_0004975
1191,VKORC1,ENSG00000167397,Q9BQB6,uniprot_swissprot,0.057064441009732715,MONDO_0004975
1192,NHLRC1,ENSG00000187566,Q6VVB1,uniprot_swissprot,0.05664529900538275,MONDO_0004975
1193,SOX10,ENSG00000100146,P56693,uniprot_swissprot,0.05639193969566791,MONDO_0004975
1194,MTSS2,ENSG00000132613,Q765P7,uniprot_swissprot,0.05625992055827418,MONDO_0004975
1195,LARS1,ENSG00000133706,Q9P2J5,uniprot_swissprot,0.055943871239187724,MONDO_0004975
1196,ASPA,ENSG00000108381,P45381,uniprot_swissprot,0.05468406190985593,MONDO_0004975
1197,FABP3,ENSG00000121769,P05413,uniprot_swissprot,0.05421279815549806,MONDO_0004975
1198,SERPINE1,ENSG00000106366,P05121,uniprot_swissprot,0.05412577784712745,MONDO_0004975
1199,NFYA,ENSG00000001167,P23511,uniprot_swissprot,0.05300645195855716,MONDO_0004975
1200,MAP3K19,ENSG00000176601,Q56UN5,uniprot_swissprot,0.05274473476057989,MONDO_0004975
1201,S100B,ENSG00000160307,P04271,uniprot_swissprot,0.052543603677386946,MONDO_0004975
1202,GCNT4,ENSG00000176928,Q9P109,uniprot_swissprot,0.052477224028800576,MONDO_0004975
1203,BFSP2,ENSG00000170819,Q13515,uniprot_swissprot,0.05227062807695615,MONDO_0004975
1204,CCNT2,ENSG00000082258,O60583,uniprot_swissprot,0.05113906086123527,MONDO_0004975
1205,IAPP,ENSG00000121351,P10997,uniprot_swissprot,0.05026233436102237,MONDO_0004975
1206,CCR5,ENSG00000160791,P51681,uniprot_swissprot,0.04984012167924624,MONDO_0004975
1207,MARK4,ENSG00000007047,Q96L34,uniprot_swissprot,0.0495244397244174,MONDO_0004975
1208,BORCS7,ENSG00000166275,Q96B45,uniprot_swissprot,0.04943899660158474,MONDO_0004975
1209,BDNF,ENSG00000176697,P23560,uniprot_swissprot,0.04936802304741076,MONDO_0004975
1210,ATP8B1,ENSG00000081923,O43520,uniprot_swissprot,0.048914316857368655,MONDO_0004975
1211,CCR2,ENSG00000121807,P41597,uniprot_swissprot,0.04845925411141429,MONDO_0004975
1212,COX7B2,ENSG00000170516,Q8TF08,uniprot_swissprot,0.04793117165745931,MONDO_0004975
1213,BCAM,ENSG00000187244,P50895,uniprot_swissprot,0.047830398502245734,MONDO_0004975
1214,ADAMTS5,ENSG00000154736,Q9UNA0,uniprot_swissprot,0.04730637714983209,MONDO_0004975
1215,EML1,ENSG00000066629,O00423,uniprot_swissprot,0.047296981903274714,MONDO_0004975
1216,APOC2,ENSG00000234906,P02655,uniprot_swissprot,0.04688419414336984,MONDO_0004975
1217,ATP4A,ENSG00000105675,P20648,uniprot_swissprot,0.04619748183558772,MONDO_0004975
1218,GRID2,ENSG00000152208,O43424,uniprot_swissprot,0.04598682131841745,MONDO_0004975
1219,FUCA1,ENSG00000179163,P04066,uniprot_swissprot,0.04588748240073491,MONDO_0004975
1220,ZNF597,ENSG00000167981,Q96LX8,uniprot_swissprot,0.04585007677218411,MONDO_0004975
1221,CHRNE,ENSG00000108556,Q04844,uniprot_swissprot,0.04582951757151929,MONDO_0004975
1222,CD4,ENSG00000010610,P01730,uniprot_swissprot,0.045622579839411516,MONDO_0004975
1223,ATP2B1,ENSG00000070961,P20020,uniprot_swissprot,0.0446082884604435,MONDO_0004975
1224,PILRB,ENSG00000121716,Q9UKJ0,uniprot_swissprot,0.043958818622223006,MONDO_0004975
1225,ATCAY,ENSG00000167654,Q86WG3,uniprot_swissprot,0.04390608673654257,MONDO_0004975
1226,HAND1,ENSG00000113196,O96004,uniprot_swissprot,0.04353875832537463,MONDO_0004975
1227,PROSER2,ENSG00000148426,Q86WR7,uniprot_swissprot,0.043429829117229896,MONDO_0004975
1228,HPRT1,ENSG00000165704,P00492,uniprot_swissprot,0.043259366205396,MONDO_0004975
1229,RSPO1,ENSG00000169218,Q2MKA7,uniprot_swissprot,0.042963167563755456,MONDO_0004975
1230,NOTCH3,ENSG00000074181,Q9UM47,uniprot_swissprot,0.04267363789216949,MONDO_0004975
1231,SMIM24,ENSG00000095932,O75264,uniprot_swissprot,0.04247706701598159,MONDO_0004975
1232,ITK,ENSG00000113263,Q08881,uniprot_swissprot,0.042373810359087126,MONDO_0004975
1233,HPGD,ENSG00000164120,P15428,uniprot_swissprot,0.04223254319025604,MONDO_0004975
1234,CEP44,ENSG00000164118,Q9C0F1,uniprot_swissprot,0.04223254319025604,MONDO_0004975
1235,CACNA2D2,ENSG00000007402,Q9NY47,uniprot_swissprot,0.04220786730426637,MONDO_0004975
1236,PEPD,ENSG00000124299,P12955,uniprot_swissprot,0.04214688662824339,MONDO_0004975
1237,STYX,ENSG00000198252,Q8WUJ0,uniprot_swissprot,0.04139804189399205,MONDO_0004975
1238,DLGAP2,ENSG00000198010,Q9P1A6,uniprot_swissprot,0.041392943724686604,MONDO_0004975
1239,NEU2,ENSG00000115488,Q9Y3R4,uniprot_swissprot,0.04138400994477527,MONDO_0004975
1240,C16orf92,ENSG00000167194,Q96LL3,uniprot_swissprot,0.04110145605633879,MONDO_0004975
1241,RASIP1,ENSG00000105538,Q5U651,uniprot_swissprot,0.04085469634640837,MONDO_0004975
1242,STUB1,ENSG00000103266,Q9UNE7,uniprot_swissprot,0.040602042835661344,MONDO_0004975
1243,HMOX1,ENSG00000100292,P09601,uniprot_swissprot,0.040468994087974844,MONDO_0004975
1244,TAS2R41,ENSG00000221855,P59536,uniprot_swissprot,0.04022311352536326,MONDO_0004975
1245,NARS1,ENSG00000134440,O43776,uniprot_swissprot,0.040078389278852954,MONDO_0004975
1246,FYN,ENSG00000010810,P06241,uniprot_swissprot,0.039729834378605444,MONDO_0004975
