,Protein,ENSG,UniProt,Source,Score,disease_id
0,LRRK2,ENSG00000188906,Q5S007,uniprot_swissprot,0.8810801197584561,MONDO_0005180
1,PRKN,ENSG00000185345,O60260,uniprot_swissprot,0.8584810262502999,MONDO_0005180
2,ATP13A2,ENSG00000159363,Q9NQ11,uniprot_swissprot,0.8504101269892572,MONDO_0005180
3,PINK1,ENSG00000158828,Q9BXM7,uniprot_swissprot,0.8472867541229682,MONDO_0005180
4,SNCA,ENSG00000145335,P37840,uniprot_swissprot,0.8410609346859602,MONDO_0005180
5,PARK7,ENSG00000116288,Q99497,uniprot_swissprot,0.8128531608420919,MONDO_0005180
6,DNAJC6,ENSG00000116675,O75061,uniprot_swissprot,0.8006823281187743,MONDO_0005180
7,FBXO7,ENSG00000100225,Q9Y3I1,uniprot_swissprot,0.7893973147065396,MONDO_0005180
8,PLA2G6,ENSG00000184381,O60733,uniprot_swissprot,0.7717030204932328,MONDO_0005180
9,VPS35,ENSG00000069329,Q96QK1,uniprot_swissprot,0.7593274269842581,MONDO_0005180
10,GBA1,ENSG00000177628,P04062,uniprot_swissprot,0.756225021747937,MONDO_0005180
11,GIGYF2,ENSG00000204120,Q6Y7W6,uniprot_swissprot,0.7498537691797666,MONDO_0005180
12,VPS13C,ENSG00000129003,Q709C8,uniprot_swissprot,0.698220203639707,MONDO_0005180
13,GRIN1,ENSG00000176884,Q05586,uniprot_swissprot,0.6938784416080782,MONDO_0005180
14,CHRM1,ENSG00000168539,P11229,uniprot_swissprot,0.6660492549058603,MONDO_0005180
15,MAPT,ENSG00000186868,P10636,uniprot_swissprot,0.6622605095486499,MONDO_0005180
16,PSAP,ENSG00000197746,P07602,uniprot_swissprot,0.6394890650279293,MONDO_0005180
17,UCHL1,ENSG00000154277,P09936,uniprot_swissprot,0.6388037232960774,MONDO_0005180
18,ADRA2B,ENSG00000274286,P18089,uniprot_swissprot,0.6354927226536258,MONDO_0005180
19,DRD2,ENSG00000149295,P14416,uniprot_swissprot,0.6309239170692598,MONDO_0005180
20,EIF4G1,ENSG00000114867,Q04637,uniprot_swissprot,0.6249519207657771,MONDO_0005180
21,DDC,ENSG00000132437,P20711,uniprot_swissprot,0.6217677111779684,MONDO_0005180
22,DRD3,ENSG00000151577,P35462,uniprot_swissprot,0.6115018698114338,MONDO_0005180
23,MAOB,ENSG00000069535,P27338,uniprot_swissprot,0.6104390993229996,MONDO_0005180
24,GRIN2A,ENSG00000183454,Q12879,uniprot_swissprot,0.6098444317245469,MONDO_0005180
25,DRD4,ENSG00000069696,P21917,uniprot_swissprot,0.6089074355855197,MONDO_0005180
26,GRIN2B,ENSG00000273079,Q13224,uniprot_swissprot,0.6085880518933106,MONDO_0005180
27,ATM,ENSG00000149311,Q13315,uniprot_swissprot,0.608508078880864,MONDO_0005180
28,GRIN2D,ENSG00000105464,O15399,uniprot_swissprot,0.6081671850280019,MONDO_0005180
29,ACHE,ENSG00000087085,P22303,uniprot_swissprot,0.6070145795273503,MONDO_0005180
30,GRIN2C,ENSG00000161509,Q14957,uniprot_swissprot,0.6069400259188427,MONDO_0005180
31,COMT,ENSG00000093010,P21964,uniprot_swissprot,0.6068831568155274,MONDO_0005180
32,GRIN3A,ENSG00000198785,Q8TCU5,uniprot_swissprot,0.604589087398765,MONDO_0005180
33,GRIN3B,ENSG00000116032,O60391,uniprot_swissprot,0.604589087398765,MONDO_0005180
34,SCN2A,ENSG00000136531,Q99250,uniprot_swissprot,0.5909568556339774,MONDO_0005180
35,DRD1,ENSG00000184845,P21728,uniprot_swissprot,0.5877399268262614,MONDO_0005180
36,BCHE,ENSG00000114200,P06276,uniprot_swissprot,0.5827886102551132,MONDO_0005180
37,HTR2A,ENSG00000102468,P28223,uniprot_swissprot,0.5799112282398993,MONDO_0005180
38,BRCA2,ENSG00000139618,P51587,uniprot_swissprot,0.5778410736958878,MONDO_0005180
39,ADORA2A,ENSG00000128271,P29274,uniprot_swissprot,0.5732323916817492,MONDO_0005180
40,CHCHD2,ENSG00000106153,Q9Y6H1,uniprot_swissprot,0.5715343443888943,MONDO_0005180
41,CHRM3,ENSG00000133019,P20309,uniprot_swissprot,0.5671478963622137,MONDO_0005180
42,SLC6A2,ENSG00000103546,P23975,uniprot_swissprot,0.5660864860355401,MONDO_0005180
43,CHRM2,ENSG00000181072,P08172,uniprot_swissprot,0.5651511848230546,MONDO_0005180
44,ADRB1,ENSG00000043591,P08588,uniprot_swissprot,0.5648852324366372,MONDO_0005180
45,ADRB3,ENSG00000188778,P13945,uniprot_swissprot,0.563054156126727,MONDO_0005180
46,DNAJC13,ENSG00000138246,O75165,uniprot_swissprot,0.5621677698046508,MONDO_0005180
47,NDUFV2,ENSG00000178127,P19404,uniprot_swissprot,0.5613907685926302,MONDO_0005180
48,SLC6A3,ENSG00000142319,Q01959,uniprot_swissprot,0.559214391139862,MONDO_0005180
49,GABRP,ENSG00000094755,O00591,uniprot_swissprot,0.5581294273712418,MONDO_0005180
50,ADRA2C,ENSG00000184160,P18825,uniprot_swissprot,0.5556872075704039,MONDO_0005180
51,ADRA2A,ENSG00000150594,P08913,uniprot_swissprot,0.5547632579336922,MONDO_0005180
52,NDUFA8,ENSG00000119421,P51970,uniprot_swissprot,0.5447812380193996,MONDO_0005180
53,NDUFS5,ENSG00000168653,O43920,uniprot_swissprot,0.5443903182839638,MONDO_0005180
54,HTR2C,ENSG00000147246,P28335,uniprot_swissprot,0.5440058723171108,MONDO_0005180
55,NDUFS1,ENSG00000023228,P28331,uniprot_swissprot,0.5402937599130234,MONDO_0005180
56,TMEM175,ENSG00000127419,Q9BSA9,uniprot_swissprot,0.5379162000445254,MONDO_0005180
57,SCN3A,ENSG00000153253,Q9NY46,uniprot_swissprot,0.5344572237985608,MONDO_0005180
58,SCN8A,ENSG00000196876,Q9UQD0,uniprot_swissprot,0.5331009793656457,MONDO_0005180
59,SMPD1,ENSG00000166311,P17405,uniprot_swissprot,0.5286361489798241,MONDO_0005180
60,AXL,ENSG00000167601,P30530,uniprot_swissprot,0.527703568900844,MONDO_0005180
61,NDUFS2,ENSG00000158864,O75306,uniprot_swissprot,0.5276162677427232,MONDO_0005180
62,CDKN1A,ENSG00000124762,P38936,uniprot_swissprot,0.5268771472813407,MONDO_0005180
63,PLK1,ENSG00000166851,P53350,uniprot_swissprot,0.5267847523176696,MONDO_0005180
64,GSK3B,ENSG00000082701,P49841,uniprot_swissprot,0.5267419331518257,MONDO_0005180
65,SCN1A,ENSG00000144285,P35498,uniprot_swissprot,0.5266510609032236,MONDO_0005180
66,CDK4,ENSG00000135446,P11802,uniprot_swissprot,0.5261379875719714,MONDO_0005180
67,AURKB,ENSG00000178999,Q96GD4,uniprot_swissprot,0.5261379875719714,MONDO_0005180
68,LSM6,ENSG00000164167,P62312,uniprot_swissprot,0.5261379875719714,MONDO_0005180
69,RIOK2,ENSG00000058729,Q9BVS4,uniprot_swissprot,0.5244154453403582,MONDO_0005180
70,CDKN1C,ENSG00000129757,P49918,uniprot_swissprot,0.5238109398045453,MONDO_0005180
71,NDUFA9,ENSG00000139180,Q16795,uniprot_swissprot,0.519568922571362,MONDO_0005180
72,BRCA1,ENSG00000012048,P38398,uniprot_swissprot,0.5186010764422792,MONDO_0005180
73,CAMLG,ENSG00000164615,P49069,uniprot_swissprot,0.5178967290861335,MONDO_0005180
74,ATP6V1B2,ENSG00000147416,P21281,uniprot_swissprot,0.5174172760263839,MONDO_0005180
75,HMGCR,ENSG00000113161,P04035,uniprot_swissprot,0.516410770458789,MONDO_0005180
76,CDK1,ENSG00000170312,P06493,uniprot_swissprot,0.5138781037287148,MONDO_0005180
77,NDUFAB1,ENSG00000004779,O14561,uniprot_swissprot,0.5135805154363116,MONDO_0005180
78,NDUFB7,ENSG00000099795,P17568,uniprot_swissprot,0.5130737781481098,MONDO_0005180
79,SCN5A,ENSG00000183873,Q14524,uniprot_swissprot,0.5125661940193831,MONDO_0005180
80,SCN9A,ENSG00000169432,Q15858,uniprot_swissprot,0.5121966141646983,MONDO_0005180
81,SCN7A,ENSG00000136546,Q01118,uniprot_swissprot,0.512011824237356,MONDO_0005180
82,SCN4A,ENSG00000007314,P35499,uniprot_swissprot,0.5116422443826714,MONDO_0005180
83,SCN10A,ENSG00000185313,Q9Y5Y9,uniprot_swissprot,0.5116422443826714,MONDO_0005180
84,SCN11A,ENSG00000168356,Q9UI33,uniprot_swissprot,0.5116422443826714,MONDO_0005180
85,MTNR1B,ENSG00000134640,P49286,uniprot_swissprot,0.5105232387115427,MONDO_0005180
86,PTPA,ENSG00000119383,Q15257,uniprot_swissprot,0.5096441905126761,MONDO_0005180
87,SNAP25,ENSG00000132639,P60880,uniprot_swissprot,0.5092405891985212,MONDO_0005180
88,MTNR1A,ENSG00000168412,P48039,uniprot_swissprot,0.5076589948377362,MONDO_0005180
89,UQCRC1,ENSG00000010256,P31930,uniprot_swissprot,0.5070069800293364,MONDO_0005180
90,CDC25B,ENSG00000101224,P30305,uniprot_swissprot,0.5049953710005523,MONDO_0005180
91,AKAP11,ENSG00000023516,Q9UKA4,uniprot_swissprot,0.5030534368197492,MONDO_0005180
92,MTMR3,ENSG00000100330,Q13615,uniprot_swissprot,0.5030392466541774,MONDO_0005180
93,TARS2,ENSG00000143374,Q9BW92,uniprot_swissprot,0.5030392466541774,MONDO_0005180
94,DDX39B,ENSG00000198563,Q13838,uniprot_swissprot,0.5030392466541774,MONDO_0005180
95,MASTL,ENSG00000120539,Q96GX5,uniprot_swissprot,0.5030392466541774,MONDO_0005180
96,NR1H2,ENSG00000131408,P55055,uniprot_swissprot,0.5026349523565199,MONDO_0005180
97,ATP6V1C1,ENSG00000155097,P21283,uniprot_swissprot,0.5014761923729811,MONDO_0005180
98,CDK12,ENSG00000167258,Q9NYV4,uniprot_swissprot,0.5012604633931973,MONDO_0005180
99,RIT2,ENSG00000152214,Q99578,uniprot_swissprot,0.5008126482406452,MONDO_0005180
100,PI4KB,ENSG00000143393,Q9UBF8,uniprot_swissprot,0.499342162977125,MONDO_0005180
101,PIKFYVE,ENSG00000115020,Q9Y2I7,uniprot_swissprot,0.4990472529180089,MONDO_0005180
102,CDKN2A,ENSG00000147889,P42771,uniprot_swissprot,0.49903928850318474,MONDO_0005180
103,CDKN2A,ENSG00000147889,Q8N726,uniprot_swissprot,0.49903928850318474,MONDO_0005180
104,AURKA,ENSG00000087586,O14965,uniprot_swissprot,0.4985026490371032,MONDO_0005180
105,ATP6V1A,ENSG00000114573,P38606,uniprot_swissprot,0.4980865060822472,MONDO_0005180
106,MTMR6,ENSG00000139505,Q9Y217,uniprot_swissprot,0.4976720718834108,MONDO_0005180
107,GABRB1,ENSG00000163288,P18505,uniprot_swissprot,0.4972696944782662,MONDO_0005180
108,CDKN2B,ENSG00000147883,P42772,uniprot_swissprot,0.4968762240142257,MONDO_0005180
109,HTRA2,ENSG00000115317,O43464,uniprot_swissprot,0.4963497545491664,MONDO_0005180
110,CSNK1A1,ENSG00000113712,P48729,uniprot_swissprot,0.49624077041144043,MONDO_0005180
111,DRD5,ENSG00000169676,P21918,uniprot_swissprot,0.49542402986392303,MONDO_0005180
112,GBF1,ENSG00000107862,Q92538,uniprot_swissprot,0.48874292314766754,MONDO_0005180
113,CHRNA4,ENSG00000101204,P43681,uniprot_swissprot,0.48788625262464513,MONDO_0005180
114,NR4A2,ENSG00000153234,P43354,uniprot_swissprot,0.4877173673146584,MONDO_0005180
115,KAT8,ENSG00000103510,Q9H7Z6,uniprot_swissprot,0.48670329309618937,MONDO_0005180
116,NDUFB9,ENSG00000147684,Q9Y6M9,uniprot_swissprot,0.4859819366441566,MONDO_0005180
117,BST1,ENSG00000109743,Q10588,uniprot_swissprot,0.4848929446469785,MONDO_0005180
118,NDUFC2,ENSG00000151366,O95298,uniprot_swissprot,0.4838016221272574,MONDO_0005180
119,KIF1A,ENSG00000130294,Q12756,uniprot_swissprot,0.4830274943226986,MONDO_0005180
120,CHRNB2,ENSG00000160716,P17787,uniprot_swissprot,0.4829370101257098,MONDO_0005180
121,NDUFS8,ENSG00000110717,O00217,uniprot_swissprot,0.4809055198013937,MONDO_0005180
122,NDUFA6,ENSG00000184983,P56556,uniprot_swissprot,0.4808644553730954,MONDO_0005180
123,SH3GL2,ENSG00000107295,Q99962,uniprot_swissprot,0.48051736150451974,MONDO_0005180
124,NDUFA5,ENSG00000128609,Q16718,uniprot_swissprot,0.47988016711942166,MONDO_0005180
125,WDHD1,ENSG00000198554,O75717,uniprot_swissprot,0.47674265411643824,MONDO_0005180
126,COL4A5,ENSG00000188153,P29400,uniprot_swissprot,0.47431039163291844,MONDO_0005180
127,SV2A,ENSG00000159164,Q7L0J3,uniprot_swissprot,0.47325621443618315,MONDO_0005180
128,CACNA1B,ENSG00000148408,Q00975,uniprot_swissprot,0.472192161421848,MONDO_0005180
129,AVPR1A,ENSG00000166148,P37288,uniprot_swissprot,0.47198350279555734,MONDO_0005180
130,FCF1,ENSG00000119616,Q9Y324,uniprot_swissprot,0.47049450859860675,MONDO_0005180
131,GABRA4,ENSG00000109158,P48169,uniprot_swissprot,0.47027226263843164,MONDO_0005180
132,NDUFC1,ENSG00000109390,O43677,uniprot_swissprot,0.4674008198195308,MONDO_0005180
133,MTOR,ENSG00000198793,P42345,uniprot_swissprot,0.4672270307353986,MONDO_0005180
134,TP53,ENSG00000141510,P04637,uniprot_swissprot,0.4666986133749393,MONDO_0005180
135,NEU1,ENSG00000204386,Q99519,uniprot_swissprot,0.4666796492732873,MONDO_0005180
136,SCD,ENSG00000099194,O00767,uniprot_swissprot,0.46553592557790585,MONDO_0005180
137,AVPR2,ENSG00000126895,P30518,uniprot_swissprot,0.4646307398791948,MONDO_0005180
138,XPO1,ENSG00000082898,O14980,uniprot_swissprot,0.4640537050384787,MONDO_0005180
139,SNX3,ENSG00000112335,O60493,uniprot_swissprot,0.46391511259297197,MONDO_0005180
140,PTPN1,ENSG00000196396,P18031,uniprot_swissprot,0.46347751977891816,MONDO_0005180
141,DSTYK,ENSG00000133059,Q6XUX3,uniprot_swissprot,0.462898767992589,MONDO_0005180
142,COPZ1,ENSG00000111481,P61923,uniprot_swissprot,0.46271397806524667,MONDO_0005180
143,PAF1,ENSG00000006712,Q8N7H5,uniprot_swissprot,0.4624426733420262,MONDO_0005180
144,CLTC,ENSG00000141367,Q00610,uniprot_swissprot,0.46243679317423314,MONDO_0005180
145,AP2M1,ENSG00000161203,Q96CW1,uniprot_swissprot,0.4623443982105619,MONDO_0005180
146,GM2A,ENSG00000196743,P17900,uniprot_swissprot,0.4623443982105619,MONDO_0005180
147,PXK,ENSG00000168297,Q7Z7A4,uniprot_swissprot,0.4619748183558772,MONDO_0005180
148,HRH1,ENSG00000196639,P35367,uniprot_swissprot,0.4619748183558772,MONDO_0005180
149,BMP2K,ENSG00000138756,Q9NSY1,uniprot_swissprot,0.4619748183558772,MONDO_0005180
150,NAGPA,ENSG00000103174,Q9UK23,uniprot_swissprot,0.4619748183558772,MONDO_0005180
151,SNRPD3,ENSG00000100028,P62318,uniprot_swissprot,0.4619748183558772,MONDO_0005180
152,SF3B1,ENSG00000115524,O75533,uniprot_swissprot,0.4619748183558772,MONDO_0005180
153,COPB1,ENSG00000129083,P53618,uniprot_swissprot,0.4619748183558772,MONDO_0005180
154,KIF18B,ENSG00000186185,Q86Y91,uniprot_swissprot,0.4619748183558772,MONDO_0005180
155,BMS1,ENSG00000165733,Q14692,uniprot_swissprot,0.4619748183558772,MONDO_0005180
156,NUP93,ENSG00000102900,Q8N1F7,uniprot_swissprot,0.4619748183558772,MONDO_0005180
157,MTMR14,ENSG00000163719,Q8NCE2,uniprot_swissprot,0.4619748183558772,MONDO_0005180
158,LTV1,ENSG00000135521,Q96GA3,uniprot_swissprot,0.4619748183558772,MONDO_0005180
159,HSD17B12,ENSG00000149084,Q53GQ0,uniprot_swissprot,0.4619748183558772,MONDO_0005180
160,MED1,ENSG00000125686,Q15648,uniprot_swissprot,0.4619748183558772,MONDO_0005180
161,COPA,ENSG00000122218,P53621,uniprot_swissprot,0.4619748183558772,MONDO_0005180
162,SEC13,ENSG00000157020,P55735,uniprot_swissprot,0.4619748183558772,MONDO_0005180
163,SUPT6H,ENSG00000109111,Q7KZ85,uniprot_swissprot,0.4619748183558772,MONDO_0005180
164,TGFBR2,ENSG00000163513,P37173,uniprot_swissprot,0.4619748183558772,MONDO_0005180
165,IMP3,ENSG00000177971,Q9NV31,uniprot_swissprot,0.4619748183558772,MONDO_0005180
166,AVPR1B,ENSG00000198049,P47901,uniprot_swissprot,0.4619748183558772,MONDO_0005180
167,NUP205,ENSG00000155561,Q92621,uniprot_swissprot,0.4619748183558772,MONDO_0005180
168,DHX37,ENSG00000150990,Q8IY37,uniprot_swissprot,0.4619748183558772,MONDO_0005180
169,PPAN,ENSG00000130810,Q9NQ55,uniprot_swissprot,0.4619748183558772,MONDO_0005180
170,NOP16,ENSG00000048162,Q9Y3C1,uniprot_swissprot,0.4619748183558772,MONDO_0005180
171,TNPO3,ENSG00000064419,Q9Y5L0,uniprot_swissprot,0.4619748183558772,MONDO_0005180
172,PPP1R10,ENSG00000204569,Q96QC0,uniprot_swissprot,0.4619748183558772,MONDO_0005180
173,MCM10,ENSG00000065328,Q7L590,uniprot_swissprot,0.4619748183558772,MONDO_0005180
174,MDN1,ENSG00000112159,Q9NU22,uniprot_swissprot,0.4619748183558772,MONDO_0005180
175,SON,ENSG00000159140,P18583,uniprot_swissprot,0.4619748183558772,MONDO_0005180
176,COPG1,ENSG00000181789,Q9Y678,uniprot_swissprot,0.4619748183558772,MONDO_0005180
177,HEATR1,ENSG00000119285,Q9H583,uniprot_swissprot,0.4619748183558772,MONDO_0005180
178,PPP1R15B,ENSG00000158615,Q5SWA1,uniprot_swissprot,0.4619748183558772,MONDO_0005180
179,PLRG1,ENSG00000171566,O43660,uniprot_swissprot,0.4619748183558772,MONDO_0005180
180,ZNF207,ENSG00000010244,O43670,uniprot_swissprot,0.4619748183558772,MONDO_0005180
181,FADS2,ENSG00000134824,O95864,uniprot_swissprot,0.4619748183558772,MONDO_0005180
182,SNRPE,ENSG00000182004,P62304,uniprot_swissprot,0.4619748183558772,MONDO_0005180
183,COPB2,ENSG00000184432,P35606,uniprot_swissprot,0.4619748183558772,MONDO_0005180
184,RRP15,ENSG00000067533,Q9Y3B9,uniprot_swissprot,0.46188830355999916,MONDO_0005180
185,NDUFV1,ENSG00000167792,P49821,uniprot_swissprot,0.4616913043662459,MONDO_0005180
186,PIK3CB,ENSG00000051382,P42338,uniprot_swissprot,0.46139472858132263,MONDO_0005180
187,AP2S1,ENSG00000042753,P53680,uniprot_swissprot,0.46041117282038735,MONDO_0005180
188,PACRG,ENSG00000112530,Q96M98,uniprot_swissprot,0.46027188385106327,MONDO_0005180
189,ACACA,ENSG00000278540,Q13085,uniprot_swissprot,0.459921094358024,MONDO_0005180
190,NOC4L,ENSG00000184967,Q9BVI4,uniprot_swissprot,0.4594322460947265,MONDO_0005180
191,PPT1,ENSG00000131238,P50897,uniprot_swissprot,0.45908139090576144,MONDO_0005180
192,B4GALT2,ENSG00000117411,O60909,uniprot_swissprot,0.4579725560186721,MONDO_0005180
193,ELMO2,ENSG00000062598,Q96JJ3,uniprot_swissprot,0.45604266554808764,MONDO_0005180
194,NDUFB4,ENSG00000065518,O95168,uniprot_swissprot,0.45545293047442675,MONDO_0005180
195,GABRA3,ENSG00000011677,P34903,uniprot_swissprot,0.45530079008844127,MONDO_0005180
196,SCARB1,ENSG00000073060,Q8WTV0,uniprot_swissprot,0.45516797379154017,MONDO_0005180
197,TGFBR1,ENSG00000106799,P36897,uniprot_swissprot,0.4550552578485969,MONDO_0005180
198,RSL24D1,ENSG00000137876,Q9UHA3,uniprot_swissprot,0.4546073984531161,MONDO_0005180
199,PTPN12,ENSG00000127947,Q05209,uniprot_swissprot,0.4522385494312291,MONDO_0005180
200,PODXL,ENSG00000128567,O00592,uniprot_swissprot,0.45213963636356713,MONDO_0005180
201,PIK3R1,ENSG00000145675,P27986,uniprot_swissprot,0.4520600052251771,MONDO_0005180
202,LAMTOR3,ENSG00000109270,Q9UHA4,uniprot_swissprot,0.451993023774034,MONDO_0005180
203,RAB7A,ENSG00000075785,P51149,uniprot_swissprot,0.4513341913156885,MONDO_0005180
204,DIMT1,ENSG00000086189,Q9UNQ2,uniprot_swissprot,0.4512991540879212,MONDO_0005180
205,BLOC1S5,ENSG00000188428,Q8TDH9,uniprot_swissprot,0.4512991540879212,MONDO_0005180
206,AP3B1,ENSG00000132842,O00203,uniprot_swissprot,0.4512991540879212,MONDO_0005180
207,DHX15,ENSG00000109606,O43143,uniprot_swissprot,0.4512991540879212,MONDO_0005180
208,SBF1,ENSG00000100241,O95248,uniprot_swissprot,0.45036441949062855,MONDO_0005180
209,ATP1A1,ENSG00000163399,P05023,uniprot_swissprot,0.44758780934765474,MONDO_0005180
210,IGSF9B,ENSG00000080854,Q9UPX0,uniprot_swissprot,0.44721671731039137,MONDO_0005180
211,SMG8,ENSG00000167447,Q8ND04,uniprot_swissprot,0.4471290296464374,MONDO_0005180
212,ITPKB,ENSG00000143772,P27987,uniprot_swissprot,0.447030829432702,MONDO_0005180
213,STK39,ENSG00000198648,Q9UEW8,uniprot_swissprot,0.4462321357201011,MONDO_0005180
214,IPO7,ENSG00000205339,O95373,uniprot_swissprot,0.44544164365021677,MONDO_0005180
215,WRAP53,ENSG00000141499,Q9BUR4,uniprot_swissprot,0.443500770651178,MONDO_0005180
216,SNRPD2,ENSG00000125743,P62316,uniprot_swissprot,0.4430524239448081,MONDO_0005180
217,PTDSS1,ENSG00000156471,P48651,uniprot_swissprot,0.4421591550293404,MONDO_0005180
218,TAOK1,ENSG00000160551,Q7L7X3,uniprot_swissprot,0.4417929730107979,MONDO_0005180
219,CLK2,ENSG00000176444,P49760,uniprot_swissprot,0.44075630946181343,MONDO_0005180
220,NRIP1,ENSG00000180530,P48552,uniprot_swissprot,0.4389863582133693,MONDO_0005180
221,LRP1,ENSG00000123384,Q07954,uniprot_swissprot,0.4370959283713133,MONDO_0005180
222,MTMR9,ENSG00000104643,Q96QG7,uniprot_swissprot,0.43512627373263546,MONDO_0005180
223,PALB2,ENSG00000083093,Q86YC2,uniprot_swissprot,0.4350562889264989,MONDO_0005180
224,SQLE,ENSG00000104549,Q14534,uniprot_swissprot,0.43475199896113503,MONDO_0005180
225,TRAPPC5,ENSG00000181029,Q8IUR0,uniprot_swissprot,0.4347519297404281,MONDO_0005180
226,MT-ND1,ENSG00000198888,P03886,uniprot_swissprot,0.4347468210369765,MONDO_0005180
227,SKP2,ENSG00000145604,Q13309,uniprot_swissprot,0.4339442590379273,MONDO_0005180
228,GGPS1,ENSG00000152904,O95749,uniprot_swissprot,0.43179796129608056,MONDO_0005180
229,BTF3,ENSG00000145741,P20290,uniprot_swissprot,0.4275241302723829,MONDO_0005180
230,NISCH,ENSG00000010322,Q9Y2I1,uniprot_swissprot,0.4270495361060357,MONDO_0005180
231,SLC18A2,ENSG00000165646,Q05940,uniprot_swissprot,0.42696255469422195,MONDO_0005180
232,TMEM163,ENSG00000152128,Q8TC26,uniprot_swissprot,0.42599520151116077,MONDO_0005180
233,MTMR12,ENSG00000150712,Q9C0I1,uniprot_swissprot,0.4253095044537733,MONDO_0005180
234,NUP160,ENSG00000030066,Q12769,uniprot_swissprot,0.4240722022491339,MONDO_0005180
235,PAPOLA,ENSG00000090060,P51003,uniprot_swissprot,0.4238803911593987,MONDO_0005180
236,TFCP2L1,ENSG00000115112,Q9NZI6,uniprot_swissprot,0.42366492363460645,MONDO_0005180
237,SNRK,ENSG00000163788,Q9NRH2,uniprot_swissprot,0.4234983394351971,MONDO_0005180
238,GABRG2,ENSG00000113327,P18507,uniprot_swissprot,0.42263452155847836,MONDO_0005180
239,RANBP3,ENSG00000031823,Q9H6Z4,uniprot_swissprot,0.4224839941923149,MONDO_0005180
240,CALR,ENSG00000179218,P27797,uniprot_swissprot,0.4211420253068438,MONDO_0005180
241,RIPK1,ENSG00000137275,Q13546,uniprot_swissprot,0.42100815499667343,MONDO_0005180
242,RFC1,ENSG00000035928,P35251,uniprot_swissprot,0.418929031392184,MONDO_0005180
243,GABRA1,ENSG00000022355,P14867,uniprot_swissprot,0.4187761442899477,MONDO_0005180
244,TTN,ENSG00000155657,Q8WZ42,uniprot_swissprot,0.4186207428726941,MONDO_0005180
245,AP3D1,ENSG00000065000,O14617,uniprot_swissprot,0.4174836045082134,MONDO_0005180
246,TBC1D24,ENSG00000162065,Q9ULP9,uniprot_swissprot,0.41651649622965886,MONDO_0005180
247,PIP5K1A,ENSG00000143398,Q99755,uniprot_swissprot,0.4138555996493766,MONDO_0005180
248,VDR,ENSG00000111424,P11473,uniprot_swissprot,0.4132680659822888,MONDO_0005180
249,SLC2A13,ENSG00000151229,Q96QE2,uniprot_swissprot,0.4130027225258387,MONDO_0005180
250,GABRB3,ENSG00000166206,P28472,uniprot_swissprot,0.41120175877572446,MONDO_0005180
251,VPS28,ENSG00000160948,Q9UK41,uniprot_swissprot,0.4104109009779012,MONDO_0005180
252,ADRA1B,ENSG00000170214,P35368,uniprot_swissprot,0.4103853204320458,MONDO_0005180
253,CLK3,ENSG00000179335,P49761,uniprot_swissprot,0.4099922479076303,MONDO_0005180
254,PANK1,ENSG00000152782,Q8TE04,uniprot_swissprot,0.40998997962963807,MONDO_0005180
255,GCH1,ENSG00000131979,P30793,uniprot_swissprot,0.40868671163495573,MONDO_0005180
256,MMP25,ENSG00000008516,Q9NPA2,uniprot_swissprot,0.40829225226449023,MONDO_0005180
257,EEF2,ENSG00000167658,P13639,uniprot_swissprot,0.40763960434938407,MONDO_0005180
258,SNCAIP,ENSG00000064692,Q9Y6H5,uniprot_swissprot,0.4075461094501126,MONDO_0005180
259,RXRG,ENSG00000143171,P48443,uniprot_swissprot,0.4073348764834027,MONDO_0005180
260,GABRG3,ENSG00000182256,Q99928,uniprot_swissprot,0.40472812451269413,MONDO_0005180
261,GABRG1,ENSG00000163285,Q8N1C3,uniprot_swissprot,0.40472812451269413,MONDO_0005180
262,GABRA5,ENSG00000186297,P31644,uniprot_swissprot,0.40472812451269413,MONDO_0005180
263,GABRA2,ENSG00000151834,P47869,uniprot_swissprot,0.40472812451269413,MONDO_0005180
264,ADRB2,ENSG00000169252,P07550,uniprot_swissprot,0.40367221908319595,MONDO_0005180
265,SIPA1L2,ENSG00000116991,Q9P2F8,uniprot_swissprot,0.402780376690159,MONDO_0005180
266,ING3,ENSG00000071243,Q9NXR8,uniprot_swissprot,0.402255164135787,MONDO_0005180
267,GABRD,ENSG00000187730,O14764,uniprot_swissprot,0.40186162838070305,MONDO_0005180
268,HTR1A,ENSG00000178394,P08908,uniprot_swissprot,0.39995775580319204,MONDO_0005180
269,NDUFAF2,ENSG00000164182,Q8N183,uniprot_swissprot,0.39939602665638024,MONDO_0005180
270,ADRA1D,ENSG00000171873,P25100,uniprot_swissprot,0.3991359769524033,MONDO_0005180
271,GABRA6,ENSG00000145863,Q16445,uniprot_swissprot,0.39858160717037633,MONDO_0005180
272,GABRB2,ENSG00000145864,P47870,uniprot_swissprot,0.39858160717037633,MONDO_0005180
273,GABRE,ENSG00000102287,P78334,uniprot_swissprot,0.39858160717037633,MONDO_0005180
274,GABRQ,ENSG00000268089,Q9UN88,uniprot_swissprot,0.39858160717037633,MONDO_0005180
275,ADRA1A,ENSG00000120907,P35348,uniprot_swissprot,0.39858160717037633,MONDO_0005180
276,EPM2A,ENSG00000112425,O95278,uniprot_swissprot,0.39834606167660414,MONDO_0005180
277,QPCT,ENSG00000115828,Q16769,uniprot_swissprot,0.39834057844157644,MONDO_0005180
