,Protein,ENSG,UniProt,Source,Score,disease_id
1110,IFNE,ENSG00000184995,Q86WN2,uniprot_swissprot,0.0321375958829879,MONDO_0100096
1111,CCL7,ENSG00000108688,P80098,uniprot_swissprot,0.03197217777309349,MONDO_0100096
1112,EXOSC2,ENSG00000130713,Q13868,uniprot_swissprot,0.03195839132315213,MONDO_0100096
1113,ADO,ENSG00000181915,Q96SZ5,uniprot_swissprot,0.031914863029155936,MONDO_0100096
1114,DEFB4A,ENSG00000171711,O15263,uniprot_swissprot,0.031884064707932216,MONDO_0100096
1115,TMIGD3,ENSG00000121933,P0DMS9,uniprot_swissprot,0.031765822021357845,MONDO_0100096
1116,TXN,ENSG00000136810,P10599,uniprot_swissprot,0.031763335288735206,MONDO_0100096
1117,CD34,ENSG00000174059,P28906,uniprot_swissprot,0.03175301375084194,MONDO_0100096
1118,KLF5,ENSG00000102554,Q13887,uniprot_swissprot,0.03165378335550613,MONDO_0100096
1119,CXCL1,ENSG00000163739,P09341,uniprot_swissprot,0.03148116463942362,MONDO_0100096
1120,CCDC24,ENSG00000159214,Q8N4L8,uniprot_swissprot,0.03147993481086135,MONDO_0100096
1121,RTKN2,ENSG00000182010,Q8IZC4,uniprot_swissprot,0.031466028827855506,MONDO_0100096
1122,S100B,ENSG00000160307,P04271,uniprot_swissprot,0.031406306582563964,MONDO_0100096
1123,CMA1,ENSG00000092009,P23946,uniprot_swissprot,0.03137719239969638,MONDO_0100096
1124,KIR3DL2,ENSG00000240403,P43630,uniprot_swissprot,0.03137123727524255,MONDO_0100096
1125,INHBE,ENSG00000139269,P58166,uniprot_swissprot,0.0313502271400543,MONDO_0100096
1126,BDKRB1,ENSG00000100739,P46663,uniprot_swissprot,0.031340938308882876,MONDO_0100096
1127,CXCR5,ENSG00000160683,P32302,uniprot_swissprot,0.03130377713775198,MONDO_0100096
1128,SPDEF,ENSG00000124664,O95238,uniprot_swissprot,0.031229497720857303,MONDO_0100096
1129,SUMF1,ENSG00000144455,Q8NBK3,uniprot_swissprot,0.031229497720857303,MONDO_0100096
1130,SIGLEC6,ENSG00000105492,O43699,uniprot_swissprot,0.031157429649193786,MONDO_0100096
1131,ITLN2,ENSG00000158764,Q8WWU7,uniprot_swissprot,0.031137055661121137,MONDO_0100096
1132,SPI1,ENSG00000066336,P17947,uniprot_swissprot,0.031125103686242085,MONDO_0100096
1133,ADAM15,ENSG00000143537,Q13444,uniprot_swissprot,0.031096832729447733,MONDO_0100096
1134,SOCS1,ENSG00000185338,O15524,uniprot_swissprot,0.03108385042336242,MONDO_0100096
1135,CHRFAM7A,ENSG00000166664,Q494W8,uniprot_swissprot,0.03107972487808367,MONDO_0100096
1136,CYP2R1,ENSG00000186104,Q6VVX0,uniprot_swissprot,0.031044707793514956,MONDO_0100096
1137,APOB,ENSG00000084674,P04114,uniprot_swissprot,0.030907759273123076,MONDO_0100096
1138,IL21,ENSG00000138684,Q9HBE4,uniprot_swissprot,0.030785591250952676,MONDO_0100096
1139,ABCB1,ENSG00000085563,P08183,uniprot_swissprot,0.03078292321040574,MONDO_0100096
1140,POU5F1,ENSG00000204531,Q01860,uniprot_swissprot,0.030760102388805378,MONDO_0100096
1141,STAB1,ENSG00000010327,Q9NY15,uniprot_swissprot,0.03075005166435961,MONDO_0100096
1142,GJB1,ENSG00000169562,P08034,uniprot_swissprot,0.030734260715579807,MONDO_0100096
1143,GINS1,ENSG00000101003,Q14691,uniprot_swissprot,0.03067512793883025,MONDO_0100096
1144,TRGV1,ENSG00000211701,A0A0A0MS02,uniprot_swissprot,0.030632485001337632,MONDO_0100096
1145,ERAP1,ENSG00000164307,Q9NZ08,uniprot_swissprot,0.03061577726919585,MONDO_0100096
1146,CXCL11,ENSG00000169248,O14625,uniprot_swissprot,0.030398569466064368,MONDO_0100096
1147,SLC7A11,ENSG00000151012,Q9UPY5,uniprot_swissprot,0.030381276333986323,MONDO_0100096
1148,IGHA1,ENSG00000211895,P01876,uniprot_swissprot,0.030369711404262454,MONDO_0100096
1149,AGTR2,ENSG00000180772,P50052,uniprot_swissprot,0.030327719665998714,MONDO_0100096
1150,IDO2,ENSG00000188676,Q6ZQW0,uniprot_swissprot,0.030275687395326507,MONDO_0100096
1151,MRC1,ENSG00000260314,P22897,uniprot_swissprot,0.030233767803417397,MONDO_0100096
1152,CDH5,ENSG00000179776,P33151,uniprot_swissprot,0.030165817027573778,MONDO_0100096
1153,ACO1,ENSG00000122729,P21399,uniprot_swissprot,0.030120758156803193,MONDO_0100096
1154,FADD,ENSG00000168040,Q13158,uniprot_swissprot,0.03010022594265405,MONDO_0100096
1155,FDCSP,ENSG00000181617,Q8NFU4,uniprot_swissprot,0.030040583600753522,MONDO_0100096
1156,KRT19,ENSG00000171345,P08727,uniprot_swissprot,0.02975722273454914,MONDO_0100096
1157,MAPT,ENSG00000186868,P10636,uniprot_swissprot,0.029697220796010195,MONDO_0100096
1158,AQP7,ENSG00000165269,O14520,uniprot_swissprot,0.02969367201851557,MONDO_0100096
1159,RAB2A,ENSG00000104388,P61019,uniprot_swissprot,0.029571521428313426,MONDO_0100096
1160,PARP1,ENSG00000143799,P09874,uniprot_swissprot,0.02955095467828825,MONDO_0100096
1161,CCNB1,ENSG00000134057,P14635,uniprot_swissprot,0.029503809261302336,MONDO_0100096
1162,TG,ENSG00000042832,P01266,uniprot_swissprot,0.02941757753887171,MONDO_0100096
1163,GZMB,ENSG00000100453,P10144,uniprot_swissprot,0.029369811816568968,MONDO_0100096
1164,C8B,ENSG00000021852,P07358,uniprot_swissprot,0.02927404823031571,MONDO_0100096
1165,CCDC17,ENSG00000159588,Q96LX7,uniprot_swissprot,0.029270724491028383,MONDO_0100096
1166,KLRD1,ENSG00000134539,Q13241,uniprot_swissprot,0.029239149455229763,MONDO_0100096
1167,CRTAC1,ENSG00000095713,Q9NQ79,uniprot_swissprot,0.02920059190910516,MONDO_0100096
1168,CYP27B1,ENSG00000111012,O15528,uniprot_swissprot,0.029163546333169817,MONDO_0100096
1169,MLKL,ENSG00000168404,Q8NB16,uniprot_swissprot,0.029134786503706333,MONDO_0100096
1170,MAP1LC3A,ENSG00000101460,Q9H492,uniprot_swissprot,0.028979889053083054,MONDO_0100096
1171,S100A2,ENSG00000196754,P29034,uniprot_swissprot,0.02894677032730524,MONDO_0100096
1172,MYCL,ENSG00000116990,P12524,uniprot_swissprot,0.028912551158919525,MONDO_0100096
1173,GH1,ENSG00000259384,P01241,uniprot_swissprot,0.028882790647078833,MONDO_0100096
1174,ELF3,ENSG00000163435,P78545,uniprot_swissprot,0.028827228665406743,MONDO_0100096
1175,ELAVL1,ENSG00000066044,Q15717,uniprot_swissprot,0.028715738742576852,MONDO_0100096
1176,UBE2C,ENSG00000175063,O00762,uniprot_swissprot,0.028661944341506086,MONDO_0100096
1177,APOL1,ENSG00000100342,O14791,uniprot_swissprot,0.02846008220582482,MONDO_0100096
1178,CALR,ENSG00000179218,P27797,uniprot_swissprot,0.0284442898296091,MONDO_0100096
1179,ITGAX,ENSG00000140678,P20702,uniprot_swissprot,0.02842474483081016,MONDO_0100096
1180,TUG1,ENSG00000253352,A0A6I8PU40,uniprot_swissprot,0.02808806895603734,MONDO_0100096
1181,MMP12,ENSG00000262406,P39900,uniprot_swissprot,0.028064833018172763,MONDO_0100096
1182,NR1I2,ENSG00000144852,O75469,uniprot_swissprot,0.028041345598104662,MONDO_0100096
1183,DCN,ENSG00000011465,P07585,uniprot_swissprot,0.028035711809957002,MONDO_0100096
1184,RSPO1,ENSG00000169218,Q2MKA7,uniprot_swissprot,0.02796140847416899,MONDO_0100096
1185,RAB26,ENSG00000167964,Q9ULW5,uniprot_swissprot,0.027929714014565205,MONDO_0100096
1186,MT-CYB,ENSG00000198727,P00156,uniprot_swissprot,0.027859750734698794,MONDO_0100096
1187,APOBR,ENSG00000184730,Q0VD83,uniprot_swissprot,0.027807188266476962,MONDO_0100096
1188,SARS2,ENSG00000104835,Q9NP81,uniprot_swissprot,0.027798495719336767,MONDO_0100096
1189,DTX1,ENSG00000135144,Q86Y01,uniprot_swissprot,0.027721049002856685,MONDO_0100096
1190,INS,ENSG00000254647,P01308,uniprot_swissprot,0.027706976096188104,MONDO_0100096
1191,SELENOP,ENSG00000250722,P49908,uniprot_swissprot,0.027687822402401627,MONDO_0100096
1192,PSORS1C1,ENSG00000204540,Q9UIG5,uniprot_swissprot,0.027566911390202224,MONDO_0100096
1193,FOS,ENSG00000170345,P01100,uniprot_swissprot,0.02756029136081337,MONDO_0100096
1194,TMEM130,ENSG00000166448,Q8N3G9,uniprot_swissprot,0.02740527832420896,MONDO_0100096
1195,LAP3,ENSG00000002549,P28838,uniprot_swissprot,0.027367869122943905,MONDO_0100096
1196,OASL,ENSG00000135114,Q15646,uniprot_swissprot,0.027363981112008336,MONDO_0100096
1197,OPN1SW,ENSG00000128617,P03999,uniprot_swissprot,0.027328377032518787,MONDO_0100096
1198,CD33,ENSG00000105383,P20138,uniprot_swissprot,0.027263472533042416,MONDO_0100096
1199,IFIT3,ENSG00000119917,O14879,uniprot_swissprot,0.02725071113184911,MONDO_0100096
1200,NCKAP5,ENSG00000176771,O14513,uniprot_swissprot,0.027075420154201255,MONDO_0100096
1201,BUB1,ENSG00000169679,O43683,uniprot_swissprot,0.02700894816233214,MONDO_0100096
1202,PADI4,ENSG00000159339,Q9UM07,uniprot_swissprot,0.02699113268757208,MONDO_0100096
1203,C6orf15,ENSG00000204542,Q6UXA7,uniprot_swissprot,0.026986193681611422,MONDO_0100096
1204,THBS2,ENSG00000186340,P35442,uniprot_swissprot,0.02698302519053008,MONDO_0100096
1205,CTHRC1,ENSG00000164932,Q96CG8,uniprot_swissprot,0.026919170004526215,MONDO_0100096
1206,HDC,ENSG00000140287,P19113,uniprot_swissprot,0.026893016073689772,MONDO_0100096
1207,TLCD1,ENSG00000160606,Q96CP7,uniprot_swissprot,0.026851275285807347,MONDO_0100096
1208,GOT1,ENSG00000120053,P17174,uniprot_swissprot,0.026850369592945168,MONDO_0100096
1209,UNC119,ENSG00000109103,Q13432,uniprot_swissprot,0.02679453946464088,MONDO_0100096
1210,ETS1,ENSG00000134954,P14921,uniprot_swissprot,0.026794539464640877,MONDO_0100096
1211,FGF2,ENSG00000138685,P09038,uniprot_swissprot,0.026761234606276895,MONDO_0100096
1212,GNLY,ENSG00000115523,P22749,uniprot_swissprot,0.02671630497218831,MONDO_0100096
1213,BGLAP,ENSG00000242252,P02818,uniprot_swissprot,0.026681612286820547,MONDO_0100096
1214,CNTN6,ENSG00000134115,Q9UQ52,uniprot_swissprot,0.026622377946794236,MONDO_0100096
1215,TSHR,ENSG00000165409,P16473,uniprot_swissprot,0.026620824362195723,MONDO_0100096
1216,IFNK,ENSG00000147896,Q9P0W0,uniprot_swissprot,0.026612418725137914,MONDO_0100096
1217,DEFB104B,ENSG00000177023,Q8WTQ1,uniprot_swissprot,0.026609749537298527,MONDO_0100096
1218,DEFB104A,ENSG00000176782,Q8WTQ1,uniprot_swissprot,0.026609749537298527,MONDO_0100096
1219,ZGLP1,ENSG00000220201,P0C6A0,uniprot_swissprot,0.026602127351074117,MONDO_0100096
1220,PCDH15,ENSG00000150275,Q96QU1,uniprot_swissprot,0.026573403892004823,MONDO_0100096
1221,CLEC4D,ENSG00000166527,Q8WXI8,uniprot_swissprot,0.026570306674754508,MONDO_0100096
1222,BCAN,ENSG00000132692,Q96GW7,uniprot_swissprot,0.02650907330712114,MONDO_0100096
1223,EFCC1,ENSG00000114654,Q9HA90,uniprot_swissprot,0.026487513382526483,MONDO_0100096
1224,IFI44,ENSG00000137965,Q8TCB0,uniprot_swissprot,0.026445096652764413,MONDO_0100096
1225,CCL17,ENSG00000102970,Q92583,uniprot_swissprot,0.026406000658427416,MONDO_0100096
1226,F2R,ENSG00000181104,P25116,uniprot_swissprot,0.02634104826292037,MONDO_0100096
1227,VAMP8,ENSG00000118640,Q9BV40,uniprot_swissprot,0.026338108344105268,MONDO_0100096
1228,TEDC1,ENSG00000185347,Q86SX3,uniprot_swissprot,0.02633081715910319,MONDO_0100096
1229,F3,ENSG00000117525,P13726,uniprot_swissprot,0.026328118786214924,MONDO_0100096
1230,AMH,ENSG00000104899,P03971,uniprot_swissprot,0.026314778369704563,MONDO_0100096
1231,TROAP,ENSG00000135451,Q12815,uniprot_swissprot,0.026305861169887694,MONDO_0100096
1232,RO60,ENSG00000116747,P10155,uniprot_swissprot,0.0262093713613901,MONDO_0100096
1233,EOMES,ENSG00000163508,O95936,uniprot_swissprot,0.026076671761975204,MONDO_0100096
1234,SEMA3A,ENSG00000075213,Q14563,uniprot_swissprot,0.026075911969420627,MONDO_0100096
1235,SERPINE3,ENSG00000253309,A8MV23,uniprot_swissprot,0.026074489007806574,MONDO_0100096
1236,TIGIT,ENSG00000181847,Q495A1,uniprot_swissprot,0.026047640568045725,MONDO_0100096
1237,CGAS,ENSG00000164430,Q8N884,uniprot_swissprot,0.025988284580274117,MONDO_0100096
1238,IRF7,ENSG00000185507,Q92985,uniprot_swissprot,0.025918598002194336,MONDO_0100096
1239,CCL13,ENSG00000181374,Q99616,uniprot_swissprot,0.025894884219883268,MONDO_0100096
1240,CD55,ENSG00000196352,P08174,uniprot_swissprot,0.025883807393834307,MONDO_0100096
1241,HSD17B14,ENSG00000087076,Q9BPX1,uniprot_swissprot,0.02587058982792912,MONDO_0100096
1242,F8,ENSG00000185010,P00451,uniprot_swissprot,0.02581041322418841,MONDO_0100096
1243,TFF2,ENSG00000160181,Q03403,uniprot_swissprot,0.025783001534461874,MONDO_0100096
1244,MBTPS1,ENSG00000140943,Q14703,uniprot_swissprot,0.025742422234353718,MONDO_0100096
1245,DDIT3,ENSG00000175197,P35638,uniprot_swissprot,0.025726864328885074,MONDO_0100096
1246,NFKBIZ,ENSG00000144802,Q9BYH8,uniprot_swissprot,0.025700341238856846,MONDO_0100096
1247,FPR1,ENSG00000171051,P21462,uniprot_swissprot,0.02561658944823209,MONDO_0100096
1248,SLC26A5,ENSG00000170615,P58743,uniprot_swissprot,0.025501009973244428,MONDO_0100096
1249,CDX2,ENSG00000165556,Q99626,uniprot_swissprot,0.025501009973244428,MONDO_0100096
1250,PECAM1,ENSG00000261371,P16284,uniprot_swissprot,0.02543137430226127,MONDO_0100096
1251,CCL23,ENSG00000274736,P55773,uniprot_swissprot,0.025417409325781348,MONDO_0100096
1252,YDJC,ENSG00000161179,A8MPS7,uniprot_swissprot,0.02535317803137054,MONDO_0100096
1253,PNRC1,ENSG00000146278,Q12796,uniprot_swissprot,0.025316220045902074,MONDO_0100096
1254,WNT7A,ENSG00000154764,O00755,uniprot_swissprot,0.02525411785109333,MONDO_0100096
1255,NPC1L1,ENSG00000015520,Q9UHC9,uniprot_swissprot,0.025228958135768184,MONDO_0100096
1256,DKK1,ENSG00000107984,O94907,uniprot_swissprot,0.02515976457408555,MONDO_0100096
1257,OMA1,ENSG00000162600,Q96E52,uniprot_swissprot,0.025091954875402285,MONDO_0100096
1258,MAFF,ENSG00000185022,Q9ULX9,uniprot_swissprot,0.02508933907955397,MONDO_0100096
1259,MEFV,ENSG00000103313,O15553,uniprot_swissprot,0.025065320612915443,MONDO_0100096
1260,AICDA,ENSG00000111732,Q9GZX7,uniprot_swissprot,0.02493974932873405,MONDO_0100096
1261,DHX9,ENSG00000135829,Q08211,uniprot_swissprot,0.024926107977068224,MONDO_0100096
1262,ITK,ENSG00000113263,Q08881,uniprot_swissprot,0.024918511057833038,MONDO_0100096
1263,EXOC3L4,ENSG00000205436,Q17RC7,uniprot_swissprot,0.02490558250296611,MONDO_0100096
1264,ENTREP1,ENSG00000135063,Q15884,uniprot_swissprot,0.02488011581737412,MONDO_0100096
1265,FOXC1,ENSG00000054598,Q12948,uniprot_swissprot,0.02487894446293486,MONDO_0100096
1266,LHFPL4,ENSG00000156959,Q7Z7J7,uniprot_swissprot,0.024867885735982476,MONDO_0100096
1267,PEPD,ENSG00000124299,P12955,uniprot_swissprot,0.024833713013397044,MONDO_0100096
1268,IRF8,ENSG00000140968,Q02556,uniprot_swissprot,0.0248182217010021,MONDO_0100096
1269,SEMA7A,ENSG00000138623,O75326,uniprot_swissprot,0.02476185026387502,MONDO_0100096
1270,FSTL3,ENSG00000070404,O95633,uniprot_swissprot,0.024761850263875018,MONDO_0100096
1271,LAMP1,ENSG00000185896,P11279,uniprot_swissprot,0.02472167682217624,MONDO_0100096
1272,MAPK3,ENSG00000102882,P27361,uniprot_swissprot,0.024713961541418125,MONDO_0100096
1273,HDAC9,ENSG00000048052,Q9UKV0,uniprot_swissprot,0.02466182638337596,MONDO_0100096
1274,MUC4,ENSG00000145113,Q99102,uniprot_swissprot,0.024638862301121608,MONDO_0100096
1275,GINS2,ENSG00000131153,Q9Y248,uniprot_swissprot,0.02462880151618852,MONDO_0100096
1276,TNFRSF9,ENSG00000049249,Q07011,uniprot_swissprot,0.02455652363337736,MONDO_0100096
1277,VPREB1,ENSG00000169575,P12018,uniprot_swissprot,0.024497465704252087,MONDO_0100096
1278,TMPRSS4,ENSG00000137648,Q9NRS4,uniprot_swissprot,0.024431964859254286,MONDO_0100096
1279,CYP1B1,ENSG00000138061,Q16678,uniprot_swissprot,0.024410082104964703,MONDO_0100096
1280,MYOZ2,ENSG00000172399,Q9NPC6,uniprot_swissprot,0.024392270409190318,MONDO_0100096
1281,GPX4,ENSG00000167468,P36969,uniprot_swissprot,0.02437642811320987,MONDO_0100096
1282,NPNT,ENSG00000168743,Q6UXI9,uniprot_swissprot,0.02433067376674287,MONDO_0100096
1283,WNT4,ENSG00000162552,P56705,uniprot_swissprot,0.024322480604890152,MONDO_0100096
1284,SFTPC,ENSG00000168484,P11686,uniprot_swissprot,0.024302682317370674,MONDO_0100096
1285,NUCB1,ENSG00000104805,Q02818,uniprot_swissprot,0.024301260038365226,MONDO_0100096
1286,COL6A5,ENSG00000172752,A8TX70,uniprot_swissprot,0.024148347705098414,MONDO_0100096
1287,GPM6A,ENSG00000150625,P51674,uniprot_swissprot,0.024148347705098414,MONDO_0100096
1288,KRT17,ENSG00000128422,Q04695,uniprot_swissprot,0.024099590028170054,MONDO_0100096
1289,WWP1,ENSG00000123124,Q9H0M0,uniprot_swissprot,0.023968896153434848,MONDO_0100096
1290,DCC,ENSG00000187323,P43146,uniprot_swissprot,0.023918655998849857,MONDO_0100096
1291,GATA2,ENSG00000179348,P23769,uniprot_swissprot,0.023910758109883752,MONDO_0100096
1292,TBXT,ENSG00000164458,O15178,uniprot_swissprot,0.023817531168872502,MONDO_0100096
1293,TRIB3,ENSG00000101255,Q96RU7,uniprot_swissprot,0.02381490454731622,MONDO_0100096
1294,TIRAP,ENSG00000150455,P58753,uniprot_swissprot,0.023794372333167068,MONDO_0100096
1295,TMEM72,ENSG00000187783,A0PK05,uniprot_swissprot,0.02370499394750751,MONDO_0100096
1296,GRIA1,ENSG00000155511,P42261,uniprot_swissprot,0.023699620759537812,MONDO_0100096
1297,MND1,ENSG00000121211,Q9BWT6,uniprot_swissprot,0.023695960622433888,MONDO_0100096
1298,MARK1,ENSG00000116141,Q9P0L2,uniprot_swissprot,0.023653110699820915,MONDO_0100096
1299,SERPINA12,ENSG00000165953,Q8IW75,uniprot_swissprot,0.023653110699820915,MONDO_0100096
1300,ATL3,ENSG00000184743,Q6DD88,uniprot_swissprot,0.023653110699820915,MONDO_0100096
1301,MICB,ENSG00000204516,Q29980,uniprot_swissprot,0.023653110699820915,MONDO_0100096
1302,NEDD8,ENSG00000129559,Q15843,uniprot_swissprot,0.023653110699820915,MONDO_0100096
1303,PSORS1C2,ENSG00000204538,Q9UIG4,uniprot_swissprot,0.023639244771769954,MONDO_0100096
1304,C1orf226,ENSG00000239887,A1L170,uniprot_swissprot,0.02358988955946706,MONDO_0100096
1305,ATP2A1,ENSG00000196296,O14983,uniprot_swissprot,0.023549572938507575,MONDO_0100096
1306,SPARC,ENSG00000113140,P09486,uniprot_swissprot,0.023517187442153538,MONDO_0100096
1307,TFPI,ENSG00000003436,P10646,uniprot_swissprot,0.02348682733713174,MONDO_0100096
1308,VIM,ENSG00000026025,P08670,uniprot_swissprot,0.023447397203723686,MONDO_0100096
1309,CDKN3,ENSG00000100526,Q16667,uniprot_swissprot,0.023443253578047323,MONDO_0100096
1310,B3GAT1,ENSG00000109956,Q9P2W7,uniprot_swissprot,0.023380418846616173,MONDO_0100096
1311,MAS1L,ENSG00000204687,P35410,uniprot_swissprot,0.02337809489694096,MONDO_0100096
1312,XAF1,ENSG00000132530,Q6GPH4,uniprot_swissprot,0.023374678368889484,MONDO_0100096
1313,MAPK8,ENSG00000107643,P45983,uniprot_swissprot,0.02330914368166835,MONDO_0100096
1314,CCN4,ENSG00000104415,O95388,uniprot_swissprot,0.02329889920420116,MONDO_0100096
1315,TRIM32,ENSG00000119401,Q13049,uniprot_swissprot,0.02328353084513621,MONDO_0100096
1316,HSPB1,ENSG00000106211,P04792,uniprot_swissprot,0.02324513560467731,MONDO_0100096
1317,ANPEP,ENSG00000166825,P15144,uniprot_swissprot,0.023232692204843208,MONDO_0100096
1318,SMN1,ENSG00000172062,Q16637,uniprot_swissprot,0.02320744642097026,MONDO_0100096
1319,CEACAM6,ENSG00000086548,P40199,uniprot_swissprot,0.023139805346092165,MONDO_0100096
1320,IL6ST,ENSG00000134352,P40189,uniprot_swissprot,0.023096632627205013,MONDO_0100096
1321,SELENOS,ENSG00000131871,Q9BQE4,uniprot_swissprot,0.023090481605153725,MONDO_0100096
1322,LDHB,ENSG00000111716,P07195,uniprot_swissprot,0.02307820870364471,MONDO_0100096
1323,PPP6R3,ENSG00000110075,Q5H9R7,uniprot_swissprot,0.022991543903820265,MONDO_0100096
1324,TINCR,ENSG00000223573,A0A2R8Y7D0,uniprot_swissprot,0.022976177872951684,MONDO_0100096
1325,TSPO,ENSG00000100300,P30536,uniprot_swissprot,0.022967950713663775,MONDO_0100096
1326,GLO1,ENSG00000124767,Q04760,uniprot_swissprot,0.02295501541874981,MONDO_0100096
1327,RIPK3,ENSG00000129465,Q9Y572,uniprot_swissprot,0.02291547629621739,MONDO_0100096
1328,NAT10,ENSG00000135372,Q9H0A0,uniprot_swissprot,0.022913950990451508,MONDO_0100096
1329,TIMELESS,ENSG00000111602,Q9UNS1,uniprot_swissprot,0.022913950990451508,MONDO_0100096
1330,KLRB1,ENSG00000111796,Q12918,uniprot_swissprot,0.022902381280841787,MONDO_0100096
1331,TIMP2,ENSG00000035862,P16035,uniprot_swissprot,0.02285610982746262,MONDO_0100096
1332,TMEM179,ENSG00000258986,Q6ZVK1,uniprot_swissprot,0.022826281780747477,MONDO_0100096
1333,NQO1,ENSG00000181019,P15559,uniprot_swissprot,0.022801023812631188,MONDO_0100096
1334,AGO2,ENSG00000123908,Q9UKV8,uniprot_swissprot,0.02278316078632143,MONDO_0100096
1335,IFIT1,ENSG00000185745,P09914,uniprot_swissprot,0.0227771756415333,MONDO_0100096
1336,UCN3,ENSG00000178473,Q969E3,uniprot_swissprot,0.02277396314136893,MONDO_0100096
1337,ACY3,ENSG00000132744,Q96HD9,uniprot_swissprot,0.022748941354181915,MONDO_0100096
1338,TBX10,ENSG00000167800,O75333,uniprot_swissprot,0.022726608495135813,MONDO_0100096
1339,ATP11A,ENSG00000068650,P98196,uniprot_swissprot,0.02270862884896001,MONDO_0100096
1340,ZNF784,ENSG00000179922,Q8NCA9,uniprot_swissprot,0.022685488157060858,MONDO_0100096
1341,PTN,ENSG00000105894,P21246,uniprot_swissprot,0.022676803917028827,MONDO_0100096
1342,TSC22D3,ENSG00000157514,Q99576,uniprot_swissprot,0.02263460847101575,MONDO_0100096
1343,CHEK2,ENSG00000183765,O96017,uniprot_swissprot,0.02260596777821426,MONDO_0100096
1344,SH2D3A,ENSG00000125731,Q9BRG2,uniprot_swissprot,0.022598022118454016,MONDO_0100096
1345,TRIM22,ENSG00000132274,Q8IYM9,uniprot_swissprot,0.02257660671198097,MONDO_0100096
1346,LPIN3,ENSG00000132793,Q9BQK8,uniprot_swissprot,0.022576168879319868,MONDO_0100096
1347,CRACR2A,ENSG00000130038,Q9BSW2,uniprot_swissprot,0.022523838921617658,MONDO_0100096
1348,EGLN3,ENSG00000129521,Q9H6Z9,uniprot_swissprot,0.022518669557178808,MONDO_0100096
1349,ITGAL,ENSG00000005844,P20701,uniprot_swissprot,0.022496769139820863,MONDO_0100096
1350,LBP,ENSG00000129988,P18428,uniprot_swissprot,0.022454373856503715,MONDO_0100096
1351,SERPINA5,ENSG00000188488,P05154,uniprot_swissprot,0.02240862832521396,MONDO_0100096
1352,PSMB8,ENSG00000204264,P28062,uniprot_swissprot,0.022345619302803033,MONDO_0100096
1353,MUC21,ENSG00000204544,Q5SSG8,uniprot_swissprot,0.022339048994275308,MONDO_0100096
1354,PYCARD,ENSG00000103490,Q9ULZ3,uniprot_swissprot,0.022339048994275308,MONDO_0100096
1355,PTH,ENSG00000152266,P01270,uniprot_swissprot,0.022335629696716177,MONDO_0100096
1356,SERPINA4,ENSG00000100665,P29622,uniprot_swissprot,0.022308250673051585,MONDO_0100096
1357,MFSD6L,ENSG00000185156,Q8IWD5,uniprot_swissprot,0.022291837261906564,MONDO_0100096
1358,BRWD3,ENSG00000165288,Q6RI45,uniprot_swissprot,0.022266143704620715,MONDO_0100096
1359,SH3BGRL,ENSG00000131171,O75368,uniprot_swissprot,0.022266143704620715,MONDO_0100096
1360,HMGN5,ENSG00000198157,P82970,uniprot_swissprot,0.022266143704620715,MONDO_0100096
1361,SLC6A3,ENSG00000142319,Q01959,uniprot_swissprot,0.022253827734812975,MONDO_0100096
1362,PI3,ENSG00000124102,P19957,uniprot_swissprot,0.022251178876823176,MONDO_0100096
1363,EGF,ENSG00000138798,P01133,uniprot_swissprot,0.022249508554529365,MONDO_0100096
1364,SLC17A1,ENSG00000124568,Q14916,uniprot_swissprot,0.022246993526680074,MONDO_0100096
1365,FSD2,ENSG00000186628,A1L4K1,uniprot_swissprot,0.02220423274519486,MONDO_0100096
1366,DLEC1,ENSG00000008226,Q9Y238,uniprot_swissprot,0.022185928065684146,MONDO_0100096
1367,FCRL1,ENSG00000163534,Q96LA6,uniprot_swissprot,0.022174791281082105,MONDO_0100096
1368,IMMT,ENSG00000132305,Q16891,uniprot_swissprot,0.022174791281082105,MONDO_0100096
1369,PROK2,ENSG00000163421,Q9HC23,uniprot_swissprot,0.022154259066932955,MONDO_0100096
1370,EFNA3,ENSG00000143590,P52797,uniprot_swissprot,0.02209793824220021,MONDO_0100096
1371,HLA-DOB,ENSG00000241106,P13765,uniprot_swissprot,0.02207213021033636,MONDO_0100096
1372,TMEM119,ENSG00000183160,Q4V9L6,uniprot_swissprot,0.02207213021033636,MONDO_0100096
1373,FABP3,ENSG00000121769,P05413,uniprot_swissprot,0.022067202478940562,MONDO_0100096
1374,GLI4,ENSG00000250571,P10075,uniprot_swissprot,0.022024833937336962,MONDO_0100096
1375,CAMP,ENSG00000164047,P49913,uniprot_swissprot,0.022014085884117296,MONDO_0100096
1376,RELA,ENSG00000173039,Q04206,uniprot_swissprot,0.02199702441064305,MONDO_0100096
1377,UNC13D,ENSG00000092929,Q70J99,uniprot_swissprot,0.021990001353739755,MONDO_0100096
1378,IFNA17,ENSG00000234829,P01571,uniprot_swissprot,0.02196333474046524,MONDO_0100096
1379,GJA1,ENSG00000152661,P17302,uniprot_swissprot,0.021854078096072385,MONDO_0100096
1380,APOA2,ENSG00000158874,P02652,uniprot_swissprot,0.02183354588192324,MONDO_0100096
1381,METRNL,ENSG00000176845,Q641Q3,uniprot_swissprot,0.021805211426397412,MONDO_0100096
1382,GPR55,ENSG00000135898,Q9Y2T6,uniprot_swissprot,0.021786005485177923,MONDO_0100096
